歌曲轮播,#group#
玄娶 - 伴奏和说词拿的是情词尧的，就录个音,https://cfss.cc/api/kg/11FABBA83C8B09CF528D69CDD63CA587.mp4
仙境仙尊 - 二郎、情词尧丨《我已经爱上你》3D环绕版,https://cfss.cc/api/kg/6A4BD2D5F23F7F603E3B99B36FE0A1A1.mp4

酷狗Mv-苏立生
苏立生、中国新歌声 - 流着泪说分手 - 中国新歌声 第12期,https://cfss.cc/api/kg/102A53EA270F420314C92547B070EE8E.mp4
苏立生、中国新歌声 - 难道 - 中国新歌声 第九期,https://cfss.cc/api/kg/0E21CD3D58806D2AFDD73FB7B482B56D.mp4
苏立生 - 我们说好的 - 伴奏版,https://cfss.cc/api/kg/4E623753FC69FBFEA6F31A9B682FC08D.mp4
苏立生、中国新歌声 - 私奔 (中国新歌声 第13期),https://cfss.cc/api/kg/0FC5642315FA214D67DB5D744B70F9FD.mp4
苏立生、中国新歌声 - 寂寞有多长 - 2016中国好声音第一季第二场现场,https://cfss.cc/api/kg/2F8E64363FC84F1406FEB61168848D99.mp4
苏立生 - 我好想你 - 伴奏版,https://cfss.cc/api/kg/2EE6E3D001BFAAA077D8021F2D1F4C3F.mp4
苏立生 - 难道 - 伴奏版,https://cfss.cc/api/kg/914CCD8AA2AC3C517F0213DEE1C3A3AF.mp4
苏立生 - 流着泪说分手 - 伴奏版,https://cfss.cc/api/kg/6F37B3E346F29F432F1BD2A94401417B.mp4
苏立生、中国新歌声 - 寂寞有多长 - 现场版,https://cfss.cc/api/kg/028F493A9EA5FE6B10F83C34DAE22A60.mp4
苏立生 - 散了吧 - 伴奏版,https://cfss.cc/api/kg/17E6FC6DBAFC16CE01BDB739EF925494.mp4
苏立生 - 错过 - 伴奏版,https://cfss.cc/api/kg/BAB4C0B3F617D22DA175DE4DD77AFCC7.mp4
苏立生 - 全世界不懂我没关系 - 伴奏版,https://cfss.cc/api/kg/24FF1C47911E9615F5AA05C15106A544.mp4
苏立生 - 流着泪说分手 - 伴奏版,https://cfss.cc/api/kg/7EF244D1CC183F88DD09B30AFB838D54.mp4
苏立生 - 爱后忧郁症,https://cfss.cc/api/kg/285CE4AB54B17D8CCF39F1E012389CA6.mp4
剧综星闻 - #翻唱 #伤感音乐    @苏立生,https://cfss.cc/api/kg/49A7663AAF95678A56B923BD23C7EF47.mp4
苏立生、声音的抉择 - 太委屈 - Live,https://cfss.cc/api/kg/3D9E7AA54CA3BBB36D580760CC4FCBE1.mp4
苏立生 - 私奔 - 伴奏版,https://cfss.cc/api/kg/F5F22F6A4B08E0B8EC7818C768C625DB.mp4
苏立生 - 爱后忧郁症 - 伴奏版,https://cfss.cc/api/kg/C7B46BEB776E9A42C01B0581F1A22058.mp4
苏立生 - 错过 - 伴奏版,https://cfss.cc/api/kg/D2BF6ADB1DA1B00E0139649DAAE52B88.mp4
苏立生 - 寂寞有多长 - 伴奏版,https://cfss.cc/api/kg/45992F9A40366B3F6AD4DFD8DE9BC680.mp4

酷狗Mv-俞修军
俞修军 - 如果爱还在 - 现场版,https://cfss.cc/api/kg/C1F1E26357782552121ACF437462000E.mp4
俞修军 - 如果爱还在 - 伴奏版,https://cfss.cc/api/kg/17222149EDDAD1B8C380392D7AFE042B.mp4
喵了个咪 - #有一种思念叫永远 #伤感音乐 #完整版 #经典老歌 #情感共鸣 #上热门,https://cfss.cc/api/kg/44B6DC9B1776591B4724161EE8DE930B.mp4
艾玛吃了个瓜 - #喝不够的酒#情感音乐 #@俞修军（灵魂演绎）,https://cfss.cc/api/kg/1FD3B971D1C6CB0D176BF4F4FBCD5A41.mp4
梦绕西湖 - 如果爱还在 俞修军作品 撕心裂肺的痛 喷泪伤悲 不知经历多大的事 才如此这般,https://cfss.cc/api/kg/05127136CE129F90B2A4EC324EFACDEF.mp4
wch - 两个最好最专业的版本同台《如果爱还在》林忆莲-俞修军。,https://cfss.cc/api/kg/966BB8E1489354B7EEC64796B34409C2.mp4
大力学姐 - 许誓言总许得很完美，承诺一生陪#爱到流泪谁的罪 #音乐 #@俞修军（灵魂演绎）,https://cfss.cc/api/kg/17603A2AC091C6562CF3BFBDD69656A3.mp4
唐胖虎 - #为你放弃全世界  @棉花（俞修军）,https://cfss.cc/api/kg/09DE7D282C5986C3EB93A44FE43A6166.mp4
八月音频 - #原来你只是一个过客#俞修军#伤感歌曲#每天好歌分享#原创视频剪辑,https://cfss.cc/api/kg/A44E0BD797C182F8273D802B487935C8.mp4
李春亮 - 我在他乡挺好的 - 伴奏版,https://cfss.cc/api/kg/D4D449A99A1CBAE2ECB3BCA24C06577F.mp4
今天看什么 - 我忍辱负重从奴隶，逆袭为将军，只为了你。#修罗新娘 #俞灏明,https://cfss.cc/api/kg/9A2E8E73E68ABB8E068F52316F519DE2.mp4
洛灵蓝 - 女子遭爱人欺骗嫁给将军，化身修罗新娘复仇后，才知将军才是挚爱,https://cfss.cc/api/kg/09FD82D9A55D6183764844BC4097EC91.mp4
小情书LOVOTE - #修罗新娘 将军下地府战黄泉斩修罗，只为与妻子来世相守#俞灏明,https://cfss.cc/api/kg/30CE7F670BE311BB220C13BCA04CEA49.mp4
碎碎念 - 修罗新娘_将军令cut,https://cfss.cc/api/kg/AABEE125FBBFCCF88197615A7548A8AC.mp4

酷狗Mv-张玮
欠你幸福 - 【中国好声音】盘点导师盲选中开口跪无限循环的现场第三弹,https://cfss.cc/api/kg/0601E9CA9E0A17B262A955690368AA6B.mp4
张玮 - High歌 - 2012中国好声音第一季第一期现场版,https://cfss.cc/api/kg/75A6BE627EE90A474361F569C17F0C90.mp4
张玮 - 吻得太逼真 - 2015蒙面歌王第一季第七期现场,https://cfss.cc/api/kg/98143EA3529C9739DBA73BC25B5C4208.mp4
Adam Lambert、张玮 - Whataya Want From Me(中国好声音巅峰之夜现场),https://cfss.cc/api/kg/4038639277387014CC7176D9F8A522F0.mp4
淡蓝时光 - 【盘点】第一季中国好声音神仙打架第六期.合唱篇,https://cfss.cc/api/kg/477C7353A5B4535659DFFEF320B2BB87.mp4
张玮、中国好声音 - 忐忑 + Bad (中国好声音第一季 第12期),https://cfss.cc/api/kg/B28955ADEFDB7EEB1FB44FF416631809.mp4
音乐漫游记 - 张玮、歌浴森-三天三夜【中国好声音】,https://cfss.cc/api/kg/A76E68A621E88820D93B974EF6D862BD.mp4
张玮、让世界听见 - 侗家姑娘爱唱歌 - 2014让世界听见第一期现场,https://cfss.cc/api/kg/CD05E3025557BB09377FDD9175C23587.mp4
寂寞抽烟 - 【盘点】第一季中国好声音神仙打架第七期.1V1battle,https://cfss.cc/api/kg/E35BD7F1B1C6F6FB7DF1F88D685D387A.mp4
张玮 - 解爱 - 伴奏版,https://cfss.cc/api/kg/9CFC25D7F0E20297F194B81E1926B4C1.mp4
张玮、中歌会 - 悟空传 - 中歌会 第8期,https://cfss.cc/api/kg/5CC5AD89F0DB810D11EB1617DFAEA1C4.mp4
傲刀天下 - 中国好声音第一季第12.5期回顾．那英组四强 (附不专业简评),https://cfss.cc/api/kg/E2CED0DDE16E62D0E4659519F24E39E7.mp4
剑痴 - 【蒙面歌王】摘星怪超清版合辑,https://cfss.cc/api/kg/B54ABA7D1CD91B76F28A1FB207BDC722.mp4
张玮 - 解爱 - 《盛唐幻夜》电视剧主题曲,https://cfss.cc/api/kg/29DEA0B6DF85FEFC38F1D6E5C4DFA689.mp4
流川 - 【盘点】第一季中国好声音神仙打架第一期,https://cfss.cc/api/kg/62E9ABFE348187EB12FD7F2C19CCF8E3.mp4
张玮、让世界听见 - 情歌唱不完 - 2014让世界听见第一季总决赛,https://cfss.cc/api/kg/D301A642CDD9352CFF5980A4A1137699.mp4
音乐诊疗室 - 黄龄和张玮现场合唱《High歌》，原唱就是原唱，黄龄一开口秒杀张玮！,https://cfss.cc/api/kg/F58360818533552D3EAA13FE60260C0B.mp4
张玮、让世界听见 - 人间烟火 - 2014让世界听见第四期现场,https://cfss.cc/api/kg/31FA621872902D2809AD2B4606A2A652.mp4
魅影 - 【盘点】蒙面歌王第一季神仙打架第六期,https://cfss.cc/api/kg/3004911D028845C8AE4C455D5C4E8010.mp4
无华 - 张玮 – 解爱 电视剧《盛唐幻夜》主题曲,https://cfss.cc/api/kg/7BF18B780181DB215AFB617E05C23740.mp4

酷狗Mv-杨庆煌
杨庆煌 - 雪中情 - 《雪山飞狐》主题曲,https://cfss.cc/api/kg/1CCC02AF5DB513DF2E83904709AE9452.mp4
杨庆煌 - 雪中情 - KTV版,https://cfss.cc/api/kg/9CF92D185D9F2D3FB558039108149F09.mp4
杨庆煌 - 我有一片心 - 伴奏版,https://cfss.cc/api/kg/2FBBB34C0912DAE44167D3061BD80C5E.mp4
杨庆煌 - 雪中情 <雪山飞狐>主题曲,https://cfss.cc/api/kg/D1B0C0295A419C40F4A2601AAC56308D.mp4
杨庆煌 - 我有一片心 (KTV版),https://cfss.cc/api/kg/0F12D6402058AE37BE8E554A806DE463.mp4
杨庆煌 - 菁菁校园 (KTV版),https://cfss.cc/api/kg/01FCF8DD294390005C0648B3CA9A238A.mp4
杨庆煌 - 雪中情 - 伴奏版,https://cfss.cc/api/kg/A2563625094F8D2E95B44F62A3569207.mp4
杨庆煌 - 雪中情 - 伴奏版,https://cfss.cc/api/kg/B76B067BA2C44308EA332C297F88DFCC.mp4
杨庆煌 - 会有那么一天 - 伴奏版,https://cfss.cc/api/kg/20701DDB06E6825266ADC74C081AF16C.mp4
杨庆煌 - 深秋 现场版,https://cfss.cc/api/kg/D95F6C1B53DE32926EFB61EA77D3C49B.mp4
杨庆煌 - 会有那么一天,https://cfss.cc/api/kg/6E67F6AEA2F214C15BD411555729B35E.mp4
赵哥音乐 - 《雪山飞狐》主题歌《雪中情》-程灵素版，杨庆煌演唱,https://cfss.cc/api/kg/3EE6E18BEC7A4F8F848B0AB9DAED77BF.mp4
近海深蓝1990 - 经典老剧《雪山飞狐》插曲《我有一片心》，杨庆煌演唱,https://cfss.cc/api/kg/2F500B3F64F3B44E4482317580B43000.mp4
桔子音乐汇 - 杨庆煌的《雪中情》，一首难忘的影视金曲，经典回忆，豪气干云！,https://cfss.cc/api/kg/DDC3BF4B0C9E8F0EDD03874A00EF0AAB.mp4
火柴很牛 - [光影中的侠客]1991版电视剧《雪山飞狐》主题歌：《雪中情》杨庆煌,https://cfss.cc/api/kg/52828C36AF6AD4C3A2B4830A5230EF4A.mp4
琳子听音乐 - 杨庆煌+凤飞飞《雪中情+追梦人》，聆听怀旧金曲，回忆影视剧情！,https://cfss.cc/api/kg/DD2D5003BC1CF60A132E3A42F9C5508F.mp4
巴厘島 - 楊慶煌《雪中情 我有一片心》,https://cfss.cc/api/kg/E788BA5D4F4F985AA70763F616AABDB2.mp4
苦澀 - 1991孟飞版雪山飞狐：雪中情-杨庆煌｜追梦人-凤飞飞（主题+片尾）,https://cfss.cc/api/kg/D302EB41CE32C8815EC4AFE3D79558B1.mp4
Photoshop大师 - 《雪中情》：杨庆煌演唱,https://cfss.cc/api/kg/9E0FF50A8DA66E9F61E058D61F38C742.mp4
透明高脚杯 - 《会有那么一天》...木吉她重唱100之8（Cover 杨庆煌）,https://cfss.cc/api/kg/39B2417425E73A40039BF83DAD716B74.mp4

酷狗Mv-白一阳
白一阳 - 拖拉机神摇 - 伴奏版,https://cfss.cc/api/kg/0905A02484B82208322A9CE4260056BC.mp4
白一阳 - 蹦蹦蹦 - 伴奏版,https://cfss.cc/api/kg/9026ADFD2F0FA15CAD14D3D5815594A0.mp4
白一阳 - 火车神摇 - 伴奏版,https://cfss.cc/api/kg/2F7ECFBDE7276929510F890499F339E3.mp4
白一阳 - 蹦沙卡拉卡呀 - 伴奏版,https://cfss.cc/api/kg/A7B559A99DF29785DB9602E898774B50.mp4
白一阳 - 巴拉豆 - 伴奏版,https://cfss.cc/api/kg/3D87510400D71EA8EF324CB0438BA960.mp4
白一阳 - 巴西楼神摇 - 伴奏版,https://cfss.cc/api/kg/1DAB86A4286BFBB8746EE07A26CD505F.mp4
白一阳 - 射射射 - 伴奏版,https://cfss.cc/api/kg/EC7F6E7CDCDB430B4C173C16F59E10C7.mp4
白一阳 - 摩托车神摇 - 伴奏版,https://cfss.cc/api/kg/DC4DC93BF79E9597149298BE4FF8B8B2.mp4
传媒小娱 - 《异域风情抒情男嗓》白一阳,https://cfss.cc/api/kg/BA00ECE6BFC9F53CDD25DD684786496F.mp4
白一阳 - 且行且珍惜 - 伴奏版,https://cfss.cc/api/kg/3C1B824C79F0D35E97CFA57E7645A43B.mp4
白一阳 - 9月硬爆神曲 - 伴奏版,https://cfss.cc/api/kg/523AF62A5197C76D6A7E3B2779086C5E.mp4
白一阳 - 嘿哟嘿哟嘿哟 - 伴奏版,https://cfss.cc/api/kg/16D23E508A660CEDB9BF477841BE4117.mp4
白一阳 - 喂喔喂喔 - 伴奏版,https://cfss.cc/api/kg/ADD2B0B4CCD347F4D27D20DE4B55F7E1.mp4
白一阳 - 艺秀瑶 - 伴奏版,https://cfss.cc/api/kg/AF106EC379AFF3B949CE2D875042F8E4.mp4
白一阳 - 夜店节奏慢摇 - 伴奏版,https://cfss.cc/api/kg/6853E9EAEA15C542D6529FD91786FD7B.mp4
白一阳 - 随我摇摆 - 伴奏版,https://cfss.cc/api/kg/099EDC53538F53965ABF7E1416CF3AB9.mp4
白一阳 - 咖哩妩媚 - 伴奏版,https://cfss.cc/api/kg/E35E79C5967E06D45C670E4C33A3AA02.mp4
白一阳 - 小神曲儿 - 伴奏版,https://cfss.cc/api/kg/713FD93C8ABE3851E6BBAB50A6295278.mp4
白一阳 - 蹦吧迪哎 - 伴奏版,https://cfss.cc/api/kg/8C783B1B318BC920119507F01C11B45D.mp4
白一阳 - 社会甩 - 伴奏版,https://cfss.cc/api/kg/7B823ECE654035E28EDAB43166C351F6.mp4

酷狗Mv-平安
听完左右耳就跪了 - 央视2019新春唱响“我和我的祖国”快闪系列视频（全八集）,https://cfss.cc/api/kg/EA454D8F296678280A8129116819B63F.mp4
平安 - 我爱你中国 - 2012中国好声音第一季第二期现场版,https://cfss.cc/api/kg/C5EE4DF4C7C9105C924112C451D89163.mp4
若水流 - 《中国好声音》第一季十大封神盲选现场，全员神仙打架，太惊艳了,https://cfss.cc/api/kg/2C0A3331B49137A0C30415CEE07C7F8F.mp4
灰白条 - 【中国好声音】盘点导师盲选中开口跪无限循环的现场第二弹,https://cfss.cc/api/kg/6AA35263135508A103CBA214263E26D1.mp4
平安 - 最美的颜色 - TV版,https://cfss.cc/api/kg/217D8738CF713E234B148CB62AD5B4E2.mp4
寂寞抽烟 - 【盘点】第一季中国好声音神仙打架第七期.1V1battle,https://cfss.cc/api/kg/E35BD7F1B1C6F6FB7DF1F88D685D387A.mp4
平安、经典咏流传 - 沁园春•长沙 - 经典咏流传 第十期,https://cfss.cc/api/kg/7F588B4CA812521701E3C472C375A37E.mp4
未了情缘 - 大鹏曝毛不易献唱保你平安主题曲，大鹏毛不易双厨狂喜,https://cfss.cc/api/kg/82A62AF6B325B348530D2F7B9D8E1A59.mp4
平安 - 沁园春·长沙 - 伴奏版,https://cfss.cc/api/kg/CDD72DEA6A484CD84B918D8195C036AB.mp4
苏运莹、李剑青、冯提莫、孙盛希、平安、黄龄、宋秉洋、苟瀚中、吴奇、沙楠杰 - 明天会更好 - 群星公益版,https://cfss.cc/api/kg/B43E0C6E962B2C12B9795F868C0D0D53.mp4
平安 - 云淡风轻,https://cfss.cc/api/kg/E12C2C39C01E2B02F9BDFB90248B1A52.mp4
刘劲、周炜、万茜、王祖蓝、凤凰传奇、吕薇、汪正正、平安、乌兰图雅、许鹤缤、阿木古楞、丁于、刘全和、刘全利、阿鲁阿卓、金美儿、曹芙嘉、张羽、王麟、马郁、易铭、斯琴高丽、胡月、金波、李鑫一、于莎莎、阿尔法、杨光、李玲玉、王旭(旭日阳刚)、舒克、Jeffrey董又霖、赵楚纶、赵尔玲、彭席彦、黑鸭子演唱组、SNH48、刘奕奕、王淑瑶、钟皓天、孜克肉拉木•艾尼、刘岩、张苗苗 - 我的世界我的爱,https://cfss.cc/api/kg/565E0880F503C08BCC026BA9B5199AB9.mp4
武大靖、齐广璞、平安 - 雪龙吟 - 纪念北京2022年冬奥会成功举办一周年系列活动启动仪式现场,https://cfss.cc/api/kg/6DC6FABC4A94EACD6117D0FEA576DDDA.mp4
碧海潮声 - 中国好声音第一季精彩回顾！这七首歌你最爱哪首？,https://cfss.cc/api/kg/DAA7E7AD2DFC92A0CDF47C8C4695187E.mp4
黄霄雲、平安 - 爱自飞翔,https://cfss.cc/api/kg/8C771FABC8F8955DE9D5587B41AC2D39.mp4
平安、汪小敏 - 小梦想大梦想,https://cfss.cc/api/kg/A03E78D09A1858ADC5F66BC2CF518B33.mp4
平安 - 我爱你，中国 - 伴奏版,https://cfss.cc/api/kg/1574F50E72ABA353454C06F1922A2528.mp4
平安、北大荒知青组合 - 向天再借五百年 - 2015梦想星搭档第二季第十期现场,https://cfss.cc/api/kg/18E3F02DCAA1A51A73E156BB906CA54D.mp4
云朵、平安 - 爱是你我 - 现场版,https://cfss.cc/api/kg/DA935FDAC5B989134A4072E85673B2B3.mp4
齐豫、平安、梦想星搭档 - 天下有情人 - 2015梦想星搭档第二季第十一期公益盛典现场,https://cfss.cc/api/kg/63B6979A4A25135196C6D7DB1138D948.mp4

酷狗Mv-阿炳
阿炳 - 二泉映月 - 饭制版,https://cfss.cc/api/kg/EE0B46886E85EABC41814A0F34EDBE19.mp4
阿炳 - 今夜我要大醉一回 - 伴奏版,https://cfss.cc/api/kg/8B620C5263DE7E768954C2A7196EB392.mp4
阿云嘎、阿炳 - 海阔天空,https://cfss.cc/api/kg/9D0B5FB769F78BCD7FA2C66F5898C724.mp4
阿炳 - 今夜我要大醉一回,https://cfss.cc/api/kg/094DE257AF835D9BFA9E6F4CF985D9C4.mp4
可乐音乐 - 最接近阿炳原作的《二泉映月》，二胡大师高韶青演奏，含泪听完,https://cfss.cc/api/kg/8FD2E67EC55FCC463A3EF4CA0917E7C0.mp4
刘雨茜 - 曾静一首《二泉吟》凄苦的曲调唱阿炳，失明的双眼，无语泪流！,https://cfss.cc/api/kg/39ED59B0099C54F557DFDB0EA5B93C8D.mp4
若少侠 - 绝音！阿炳《二泉映月》，多少人守着的破碎的月亮，等待着希望！,https://cfss.cc/api/kg/B5A949EF5329606ED3C0DF27BEA2065A.mp4
云朵音乐 - 一首名声享誉全球的名曲《二泉映月》阿炳如泣如诉的绝音，听哭了,https://cfss.cc/api/kg/B56AB00F960AED05D3EDCE3C473B8808.mp4
爆笑 - #二泉映月 #阿炳二胡独奏,https://cfss.cc/api/kg/E690CF50A5750094F43C8FCB8D4C4002.mp4
李家鑫3867 - 民乐皇后宋飞致敬阿炳 一曲《二泉映月》如泣如诉 动人心弦,https://cfss.cc/api/kg/590CE88164384222D318A2693F34B141.mp4
经典音乐府 - 阿炳二胡名曲《二泉映月》如泣如诉，精美绝伦，你我皆是曲中人！,https://cfss.cc/api/kg/A58383357EFF4CDB58EB9FBC5AB4FADF.mp4
阿达西 - 赵本山模仿盲人阿炳，二胡演奏《二泉映月》，旋律响起让人泪目,https://cfss.cc/api/kg/B0030A1F9F49D180EA5BD6A753005A33.mp4
白色的乌鸦 - 二泉映月 - 阿炳 音画来袭,https://cfss.cc/api/kg/727F2B0D0C1304275FFC1C77C1A1E6EA.mp4
中华小白兔呀 - #阿炳#二泉映月 #世界名曲 #音乐 #天才 作品被作为人类文明信息发往太空的音乐天才——瞎子阿炳,https://cfss.cc/api/kg/33DD2DAFECE1CFD03498015DE8A68497.mp4
时光音乐 - 阿炳琵琶曲《大浪淘沙》，李佳老师倾情演奏，太好听了！,https://cfss.cc/api/kg/E6800E5B7145681A9B2E4B9BAD0B3394.mp4
六花的勇者 - 瞎子阿炳二胡曲《二泉映月》、《听松》、《寒春风曲》和琵琶曲《大浪淘沙》、《龙船》、《昭君出塞》（搬运）,https://cfss.cc/api/kg/C5C9B9EF4BE5979CEF8FBA4FE0A2A2DB.mp4
蓝万 - 最接近阿炳原作的《二泉映月》二胡皇后闵惠芬演奏,https://cfss.cc/api/kg/F1AB84A92C8D15708A785723478B1FF3.mp4
小西瓜一枚 - 阿炳的故事，听着听着就哭了,https://cfss.cc/api/kg/BD2E723ADDB9A74419271D93EFC3EB8D.mp4
安小乐 - 二胡大师朱昌耀致敬阿炳 一曲《听松》好听醉了,https://cfss.cc/api/kg/7B7CE64890C324F99E1DF6255DEBFE5F.mp4
音乐集结号 - 阿炳原声《二泉映月》，谁能听懂我的悲伤与不屈的呐喊,https://cfss.cc/api/kg/7AB0D82AC51167D2D58E9220FF4516B7.mp4

酷狗Mv-张洪量
张洪量、莫文蔚 - 广岛之恋,https://cfss.cc/api/kg/CE4510BD9D7A70B7529E93E52D5EC103.mp4
张洪量 - 你知道我在等你吗,https://cfss.cc/api/kg/8736D2DA5A889EF31F449C0CA3CCBA50.mp4
张洪量 - 广岛之恋 - 伴奏版,https://cfss.cc/api/kg/B0AC8B8ABBCEAF5CA6B994BBFC227BD5.mp4
叶枫寂 - 1996 塞外奇侠/三代白发 片头片尾  天若有情 张洪量 / 重逢 关淑怡,https://cfss.cc/api/kg/27278F68C7EB343737EB4F1104F927CB.mp4
张洪量 - 你知道我在等你吗 - 伴奏版,https://cfss.cc/api/kg/20610B6ADE5050F9C5C338D46C44CC29.mp4
张洪量、旺姆 - 广岛之恋 - 现场版,https://cfss.cc/api/kg/DFC3CEE623A810E56F60CE7A5B879B36.mp4
张洪量 - 你知道我在等你吗 - 伴奏版,https://cfss.cc/api/kg/085F65607CA3192DA4C9BFA8ACA4C253.mp4
张洪量 - 你知道我在等你吗 - 伴奏版,https://cfss.cc/api/kg/9EEE49C16F14B540AC8308724D5D89FB.mp4
张洪量 - 神曲,https://cfss.cc/api/kg/78027443BA1CCCAD3C82EF0D702F544D.mp4
莫文蔚、张洪量 - 你知道我在等你吗 + 美丽的花蝴蝶 + 广岛之恋 - 2011台湾第22届流行音乐金曲奖颁奖典礼现场,https://cfss.cc/api/kg/D6D787AE8E03A545171A34D6A107297B.mp4
张洪量 - Bpmf宝拉,https://cfss.cc/api/kg/DD0CEE48F8735F1FCD3DE0F2CB1E9815.mp4
张洪量 - 难道你现在还不知道,https://cfss.cc/api/kg/43CA2BD3DE9DAF8E0D14FFA21A480E7E.mp4
张洪量 - 美丽花蝴蝶 (KTV版),https://cfss.cc/api/kg/1B59C20D062D39119CC114501D726E0B.mp4
张洪量 - 珠穆朗玛峰 - 伴奏版,https://cfss.cc/api/kg/864A72C0EB58CE6469C018DFFA574D55.mp4
张洪量 - 你知道我在等你吗 - 伴奏版,https://cfss.cc/api/kg/85BBEFEC39C3C349742F9E4B1543FEAE.mp4
张洪量 - 难以捉摸你的心 - 伴奏版,https://cfss.cc/api/kg/8167AD30FD48D37D97709D5A3FB380F1.mp4
张洪量、莫文蔚 - 广岛之恋,https://cfss.cc/api/kg/508547535AF34D0332CB0BDB2F102888.mp4
张洪量 - 全世界只有你不知道,https://cfss.cc/api/kg/419913E3472B5EE5D4D4824C764445B5.mp4
张洪量 - 珠穆朗玛峰,https://cfss.cc/api/kg/C3876E41C0A45F07401219C344E54EE0.mp4
张洪量 - 你知道我在等你吗 - 全球中文音乐榜上榜141025,https://cfss.cc/api/kg/D029C75728AC5DB157BC62952384BE9A.mp4

酷狗Mv-林隆璇
李圣杰、林隆璇 - 你那么爱她 - 《土地》电视剧片头曲,https://cfss.cc/api/kg/452D19E74053EAADA7AD074C3A8A8686.mp4
邰正宵、林隆璇、姚可杰 - 笑着哭了,https://cfss.cc/api/kg/AE47B108527E44A42EDE8EC95ACBEE68.mp4
林隆璇、周慧敏 - 流言,https://cfss.cc/api/kg/5B4E360963A2B4CAA7831CBB76DC0720.mp4
林隆璇 - 那时候,https://cfss.cc/api/kg/9E4E9DB5FDC7F657F9DA9508B0F68C4D.mp4
林隆璇 - 心动,https://cfss.cc/api/kg/F90FE0420A72DE14DD343DE878BB4328.mp4
林隆璇 - 心动 - 伴奏版,https://cfss.cc/api/kg/CEF9DED032C0B71B2C9DCC592D92618F.mp4
林隆璇 - 爱恨悠悠 - 《白蛇后传》电视剧主题曲,https://cfss.cc/api/kg/BD8AA1E45F9A45739CAB5828B2909130.mp4
林隆璇 - 催泪情歌 - 伴奏版,https://cfss.cc/api/kg/E38455F3D9B2654E7A9DB62207C89742.mp4
林隆璇 - 白天不懂夜的黑,https://cfss.cc/api/kg/E6C8822FEAEEC7ACBEBB097CC336E6F2.mp4
林隆璇 - 羽化,https://cfss.cc/api/kg/5A5EBDADC35180C3BD8463DA0D060F7D.mp4
林隆璇 - 羽化 - 伴奏版,https://cfss.cc/api/kg/1F46877B731C68E784E665520325294F.mp4
林隆璇 - 我是多么认真对你 - 伴奏版,https://cfss.cc/api/kg/29E8FDA858B41A52F57C02AAC3EC8F84.mp4
林隆璇 - 放晴 - 伴奏版,https://cfss.cc/api/kg/244BE541361D920CFF53B52D0193AD74.mp4
