温馨提示-歌曲一般切EXO硬解,#group#
宁阳1,http://140.210.14.30:1001/wodezhibo/jhzb.php?id=981
宁阳1,http://140.210.14.30:1001/wodezhibo/jhzb.php?id=1166
宁阳2,http://140.210.14.30:1001/wodezhibo/jhzb.php?id=982
宁阳2,http://140.210.14.30:1001/wodezhibo/jhzb.php?id=1167
泰山,http://140.210.14.30:1001/wodezhibo/jhzb.php?id=983
泰山,http://140.210.14.30:1001/wodezhibo/jhzb.php?id=1168
李沧,http://140.210.14.30:1001/wodezhibo/jhzb.php?id=993

山西,#genre#

山西影视,webview://https://apphhplushttps.sxrtv.com//television/live_wap_654.html
山西经济与科技,webview://https://apphhplushttps.sxrtv.com//television/live_wap_653.html
山西文体生活,webview://https://apphhplushttps.sxrtv.com//television/live_wap_656.html
山西社会与法治,webview://https://apphhplushttps.sxrtv.com//television/live_wap_655.html
黄河频道,webview://https://apphhplushttps.sxrtv.com//television/live_wap_651.html?site=53&color=0697F4

内蒙古,#genre#

内蒙古新闻,http://nmg.sohu.blog/nmgbt.php?id=127
内蒙古经济,http://nmg.sohu.blog/nmgbt.php?id=128
内蒙古农牧,http://nmg.sohu.blog/nmgbt.php?id=131
内蒙古文体,http://nmg.sohu.blog/nmgbt.php?id=130
内蒙古少儿,http://nmg.sohu.blog/nmgbt.php?id=129
内蒙古新闻综合,http://kent.dzzkent.top:4022/udp/239.125.1.70:4120
内蒙古新闻综合,http://www.pve.onetopcloud.com:16666/udp/239.125.1.70:4120#http://124.67.68.139:4022/udp/239.125.1.70:4120
内蒙古经济生活,http://124.67.68.139:4022/udp/239.125.1.74:4120
内蒙古经济生活,http://kent.dzzkent.top:4022/udp/239.125.1.74:4120#https://satellitepull.cnr.cn/live/wx32nmgjjgb/playlist.m3u8
内蒙古少儿频道,http://www.pve.onetopcloud.com:16666/udp/239.125.1.69:4120
内蒙古农牧频道,http://www.pve.onetopcloud.com:16666/udp/239.125.1.73:4120
内蒙古农牧频道,http://124.67.68.139:4022/udp/239.125.1.73:4120#http://kent.dzzkent.top:4022/udp/239.125.1.73:4120
内蒙古文体娱乐,http://kent.dzzkent.top:4022/udp/239.125.1.72:4120#http://124.67.68.139:4022/udp/239.125.1.72:4120
内蒙古新闻综合,http://play1-qk.nmtv.cn:80/live/2316general.m3u8#http://1.31.14.70:54321/hls/50/index.m3u8
内蒙古经济生活,http://play1-qk.nmtv.cn:80/live/2317general.m3u8#http://1.31.14.70:54321/hls/48/index.m3u8
内蒙古农牧,http://play1-qk.nmtv.cn:80/live/2320general.m3u8#http://1.31.14.70:54321/hls/49/index.m3u8
内蒙古文体娱乐,http://play1-qk.nmtv.cn:80/live/2319general.m3u8#http://1.31.14.70:54321/hls/53/index.m3u8
内蒙古少儿频道,http://play1-qk.nmtv.cn:80/live/2318general.m3u8#http://1.31.14.70:54321/hls/60/index.m3u8
赤峰新闻综合,http://live.cfrmw.cn:80/dianshi0001/sd/live.m3u8?_upt=f798574c1737287935#http://111.56.9.73:6410/050000001888/5000000188800000144/index.m3u8?stbId=DEFAULT&channel-id=yinhe_live&Contentid=5000000188800000144&IASHttpSessionId=RR2411620250117204544917202
赤峰经济,http://live.cfrmw.cn:80/dianshi0002/sd/live.m3u8?_upt=330a4ce91737288281#http://111.56.120.89:80/wh7f454c46tw518625793_917348693/050000001888/5000000188800000145/index.m3u8?stbId=DEFAULT&channel-id=yinhe_live&Contentid=5000000188800000145&icpid=799747&RTS=1737147286&from=9&hms_devid=1363&prioritypopid=9&online=1737147286&vqe=3
赤峰影视,http://live.cfrmw.cn:80/dianshi0003/sd/live.m3u8?_upt=9055694f1737288410#http://111.56.9.56:6610/050000001888/5000000188800000146/index.m3u8?stbId=DEFAULT&channel-id=yinhe_live&Contentid=5000000188800000146&IASHttpSessionId=RR2414720250117205939920474&ispcode=23
元宝山综合,http://l2yx82zv.live2.danghongyun.com:80/live/hls/8be0890a1b0c4d7aaf80b51ea8646682/5a8988f5ecc64986a19aa9b6b3a052a6-1.m3u8
呼和浩特新闻综合,http://play1-qk.nmtv.cn/live/1735545967595013.m3u8
呼和浩特影视娱乐,https://ltech.0471tv.org.cn:8088/ysyl/yingshiyule.m3u8
包头新闻综合,http://play1-qk.nmtv.cn/live/1735546150395017.m3u8
包头经济频道,http://nmg.sohu.blog/nmgbaotou.php?id=dHZsLTY4OS0zNQ
包头生活服务,http://nmg.sohu.blog/nmgbaotou.php?id=dHZsLTY4OS0zMg
达茂电视台,http://migu.sohu.blog/nmgcyy.php?id=dmzh
通辽新闻综合,http://play1-qk.nmtv.cn/live/1735546745882037.m3u8
通辽城市服务,https://video.tongliaowang.com:2443/live/cid8.m3u8
奈曼旗电视台,http://migu.sohu.blog/nmgcyy.php?id=nmzh
兴安盟新闻综合,http://play1-qk.nmtv.cn/live/1735546886977046.m3u8
呼伦贝尔新闻综合,http://play1-qk.nmtv.cn:80/live/1735546791130040.m3u8
鄂温克电视台,http://migu.sohu.blog/nmgcyy.php?id=ewkzh
满洲里电视台,http://play1-qk.nmtv.cn/live/2336general.m3u8
锡林郭勒盟电视台,http://play1-qk.nmtv.cn:80/live/1735546994821050.m3u8
二连浩特电视台,https://play1-qk.nmtv.cn/live/2338general.m3u8
乌兰察布新闻综合,http://play1-qk.nmtv.cn/live/1735546836103043.m3u8
乌兰察布经济生活,https://live05.wrbtv.cn/live/jjsh.m3u8
察右前旗电视台,http://migu.sohu.blog/nmgcyy.php?id=cyqq
乌海新闻综合,http://play1-qk.nmtv.cn/live/1735546358166026.m3u8
乌海都市生活,https://live.wuhainews.org.cn/dssh/sd/live.m3u8
鄂尔多斯新闻,http://play1-qk.nmtv.cn/live/1735546299241021.m3u8
伊金霍洛旗综合频道,http://nmg.sohu.blog/nmgyjhl.php
准格尔旗综合,http://migu.sohu.blog/nmgcyy.php?id=zgezh
巴彦罩尔新闻综合,http://play1-qk.nmtv.cn:80/live/1735546423467029.m3u8
巴彦淖尔经济生活,http://livepull.bynesrmtzx.cn/bynermt/b68a0eec-2778-49f7-9fe6-600b8895e95a.m3u8
巴彦淖尔影视娱乐,http://livepull.bynesrmtzx.cn/bynermt/91bd6ebf-3d58-4e3e-b5f6-db69d691c666.m3u8
阿拉善新闻综合,http://play1-qk.nmtv.cn/live/1735547046115053.m3u8

陕西,#genre#

陕西新闻资讯,webview://http://live.snrtv.com/1
陕西都市青春,webview://http://live.snrtv.com/2
陕西银龄,webview://http://live.snrtv.com/3
陕西秦腔,webview://http://live.snrtv.com/5
陕西体育休闲,webview://http://live.snrtv.com/7
陕西乐家购物,webview://http://live.snrtv.com/6
农林卫视,webview://http://live.snrtv.com/nl
陕西移动,webview://http://www.sxtvs.com/sxtvs_ydpd/index.html
西安新闻综合,http://xatv-yt.xiancity.cn/live/1/index.m3u8
西安新闻综合,webview://https://v.xiancity.cn/folder8/folder39/folder29/
西安都市,http://xatv-yt.xiancity.cn/live/2/index.m3u8
西安都市,webview://https://v.xiancity.cn/folder8/folder39/folder30/
西安商务资讯,http://xatv-yt.xiancity.cn/live/3/index.m3u8
西安商务资讯,webview://https://v.xiancity.cn/folder8/folder39/folder31/
西安影视,http://xatv-yt.xiancity.cn/live/4/index.m3u8
西安影视,webview://https://v.xiancity.cn/folder8/folder39/folder32/
西安丝路,http://xatv-yt.xiancity.cn/live/5/index.m3u8
西安丝路,webview://https://v.xiancity.cn/folder8/folder39/folder33/
西安乐购购物,http://xatv-yt.xiancity.cn/live/6/index.m3u8
西安移动,http://xatv-yt.xiancity.cn/live/7/index.m3u8
咸阳综合,webview://https://www.sxxynews.com.cn/tvradio/xyzhpd.html
咸阳综合,webview://http://www.xybtv.com/station/xyyt/index.shtml
咸阳公共,webview://https://www.sxxynews.com.cn/tvradio/xyggpd.html
咸阳公共,webview://http://www.xybtv.com/station/xyst/index.shtml
礼泉新闻,webview://https://www.lqtv.sn.cn/videolive-info/erexspwcaccwsfwuxsdwdoxbprusxouo/55fb541e97a50bcf02096da0e652b3f0/5a9e4e8e1c124ce183991fa874b3d087
礼泉影视,webview://https://www.lqtv.sn.cn/videolive-info/erexspwcaccwsfwuxsdwdoxbprusxouo/55fb541e97a50bcf02096da0e652b3f0/6bed1e06be2845c692d16331f415d036
礼泉戏曲,webview://https://www.lqtv.sn.cn/videolive-info/erexspwcaccwsfwuxsdwdoxbprusxouo/55fb541e97a50bcf02096da0e652b3f0/f6d7014b13e54e6eae57eb4b1067127e
铜川综合,webview://https://www.tcsrm.cn/tvradio/tczhpd.html
铜川公共,webview://https://www.tcsrm.cn/tvradio/tcggpd.html
榆林综合,http://hplayer1.juyun.tv/camera/140908134.m3u8
榆林综合,webview://https://v.ylrb.com/2/2tsp/zb/dszb/336843.shtml
榆林文化旅游,http://hplayer1.juyun.tv/camera/140909190.m3u8
榆林文化旅游,webview://https://v.ylrb.com/2/2tsp/zb/dszb/336842.shtml
商洛综合,http://player4.juyun.tv/camera/171844138.m3u8
商洛综合,webview://http://slrmt.gdwlcloud.com//television/live_wap_49287.html?site=53&color=008F01
商洛公共,http://player4.juyun.tv/camera/167348174.m3u8
商洛公共,webview://http://slrmt.gdwlcloud.com//television/live_wap_107332.html?site=53&color=008F01
镇安综合,webview://https://zasjt.zatvs.cn/videolive-info/qftvqpbsedessquowaadwpexqupxuwrd/88a43d204fc20e36bdd8c76f88bd6462/cad887a9e2ad4652a1a29290ff559862

安徽,#genre#

安徽影视,https://stream1.freetv.fun/8d9fb9f7088f6bc05408016d5ea0fe419bf2389c24fe343598fb1c02b3d5150c.m3u8
安徽导视,http://dspdhls.appcoo.com:8888/live/dspd/index.m3u8
临泉1,http://112.132.10.54:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
阜阳生活,http://112.132.10.54:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
安徽科教,http://112.132.10.54:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
安徽综艺,http://112.132.10.54:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
安徽公共,http://112.132.10.54:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
安徽影视,http://112.132.10.54:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
安徽经济,http://112.132.10.54:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
阜阳生活,http://41007.hlsplay.aodianyun.com/tv_radio_41007/tv_channel_2853.m3u8?auth_key=4835990486-0-0-dcdb6cc0aee871a664044ee7a3e83308&extra_key=jiEx28IYtuWJ1_w9kBTIOKIb4qAj8AdUpC907-3A-1heP_ZkcC9shKy2LFM4R9AiQLgQILrQJL1arILWCMAAizwLLRfZ5JckaokxNmuSv2KZs6SyYxsEki45eCNOFysmPiq_XKQRYYjgnOQiBte9knM20QVSjr7_kfGY0ZMQJoKWXhwFqOC7MaahYRl6X9Bv
阜阳教育,http://41007.hlsplay.aodianyun.com/tv_radio_41007/tv_channel_2852.m3u8?auth_key=4835990057-0-0-017419faa93529a4aa5fc283632732ca&extra_key=vQshsQkSOG1FT9Mb763SReA_ScJbWZE1GdTHuMtghVIye3UhXJWOF-WqFU3cuQ-uD1nO3QrpvlmEGnULzFj7L_nbUOgIFmahrvO-Mu8U3Rx4MRBSMj7QUjXKdwK-4_tfiHF9qHU4TLF_9Q9bpL7Sk2xp6AMy4uMlD3O5Hmrnu1w2QzhRwTPxeTmKO9iTZamR
亳州农村,http://zbbf2.ahbztv.com/live/418.m3u8
亳州综合,http://zbbf2.ahbztv.com/live/416.m3u8
安庆,https://aq-live.media.xinhuamm.net/r/252b77197b104e1aa2456481204fb656.m3u8?auth_key=2341308330-0-0-4e8ffbdb0c0dcfab23e1b8962730f59d 
安庆经济,,https://aq-live.media.xinhuamm.net/r/ed093a3514bd4174b1dbd5af8a8e0a9c.m3u8?auth_key=2341308528-0-0-1d8df1d541b495f33875e247c9300fc1
淮南,https://ahlive.ahwanyun.cn/live/8f025f302a3441f4b5a45ad4f06b42cb/hls.m3u8
无为,https://ahlive.ahwanyun.cn/live/3065a7fde2f9429fb63898670bec988e/hls.m3u8
马鞍山科教,https://live.masbcx.cn/fe60c7f6a746404590186208394ceb43/935bce782af148c18a8048eabb0d7afa.m3u8?auth_key=2334657804-859d6a4ae6094480b20ff635612cd14d-0-8151ea4280c5f6a71fad438456ffa6df
马鞍山新闻,https://live.masbcx.cn/37da93f77452420d8990a9e91d865b81/94a165a5a7104676b7c68e39b4917d20.m3u8?auth_key=2334657789-9dd6b0079eb842f3a29bba1254dfedc3-0-2175f4b991c6e69d890d998237654a14 
阜南,https://xhmm-new-live.media.xinhuamm.net/liveNoRecord/a42bf9ee9c224a44a393aafc33990c78_111ae5a842ff4b32ab277ed1d9e216c5.m3u8?auth_key=2017017629-3866c768f70a4b47a2352f7b746e7bc1-0-1470ba4cbd641cbe479da8838d3396da 
广德生活,https://live.gdtv.ah.cn/live/shenghuoTV.m3u8
泾县新闻,https://apisave.jxnn.cn/hls/xwzonhe/playlist.m3u8
涡阳,http://220.180.124.18:888/live/ch0.m3u8
蒙城,https://p2hs.vzan.com/200263/698384284379943742/live.m3u8?zbid=200263&tpid=1914190744
蒙城,https://play-hsbj.vzan.com/200263/698384284379943742/live.m3u8
祁门,http://file.qmxrmt.com/nmip-media/channellive/channel108622/playlist.m3u8
萧县,http://60.171.239.216:9080/hls/stream1.m3u8
淮北矿业,http://xcblive.hbcoal.com/3/sd/live.m3u8
潜山,http://60.171.171.101:8278/rtmp_export/video22.m3u8
宿松,rtmp://52181.lssplay.aodianyun.com/tv_radio_52181/tv_channel_3390?auth_key=4849469644-0-0-4ebac1aa7b06c07197e6a43bb43b3fa7 
金寨,http://file.kanjinzhai.cn/hls/jinzhaixw/playlist.m3u8
淮河能源,http://play.hhnynews.com/huaihe/online.m3u8?auth_key=1720572937-0-0-ebd6c35757d0771723a94f37aa4b3b99

湖南,#genre#

湖南经视,http://8.138.7.223/tv/mgtv.php?id=280
湖南电影,http://8.138.7.223/tv/mgtv.php?id=221
湖南都市,http://8.138.7.223/tv/mgtv.php?id=346
湖南电视剧,http://8.138.7.223/tv/mgtv.php?id=484
湖南爱晚,http://8.138.7.223/tv/mgtv.php?id=261
湖南国际,http://8.138.7.223/tv/mgtv.php?id=229
湖南娱乐,http://8.138.7.223/tv/mgtv.php?id=344
茶频道,http://8.138.7.223/tv/mgtv.php?id=578
金鹰纪实,http://8.138.7.223/tv/mgtv.php?id=316
金鹰卡通,http://8.138.7.223/tv/mgtv.php?id=287
快乐垂钓,http://8.138.7.223/tv/mgtv.php?id=218
湖南经视,http://183.215.134.239:19901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$长沙移动
湖南都市,http://183.215.134.239:19901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$长沙移动
重温经典,http://183.215.134.239:19901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$长沙移动
全纪实,http://183.215.134.239:19901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$长沙移动
南县新闻,http://183.215.134.239:19901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$长沙移动
湖南教育,http://183.215.134.239:19901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$长沙移动
湖南电影,http://183.215.134.239:19901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$长沙移动

湖北,#genre#

湖北经视,http://38.75.136.137:98/gslb/dsdqpub/hbjs.m3u8?auth=testpub
湖北教育,http://38.75.136.137:98/gslb/dsdqpub/hbjy.m3u8?auth=testpub
湖北垄上,http://38.75.136.137:98/gslb/dsdqpub/hbls.m3u8?auth=testpub
湖北生活,http://38.75.136.137:98/gslb/dsdqpub/hbty.m3u8?auth=testpub
湖北影视,http://38.75.136.137:98/gslb/dsdqpub/hbys.m3u8?auth=testpub
湖北综合,http://38.75.136.137:98/gslb/dsdqpub/hbzh.m3u8?auth=testpub
武汉新闻综合,http://livestream.hannews.com.cn/hannews/1511-hannews.m3u8?txSecret=894cfb3bf400ee80f6b4c1a1ed0bd3ab&txTime=760D3C40
江夏综合,http://59.175.226.142:280/gb28181/xwzh.m3u8 
宜昌综合频道,https://liveplay.ycrmt.cn/sxgd/zhpd.m3u8
宜昌旅游生活,https://liveplay.ycrmt.cn/sxgd/lysh.m3u8
长阳综合频道,https://changyang-live21.cjyun.org/10114/s10114-cy1t.m3u8?auth_key=1798732799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-69b7adceccbc5ea8f2cc6f34b34171af
十堰新闻,https://p8.vzan.com/slowlive/687885422202942639/live.m3u8  
十堰经济,https://p8.vzan.com/slowlive/701367497774448672/live.m3u8
荆门新闻,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8$官网源
荆门科教,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8$官网源
恩施文旅,https://46240.hlsplay.aodianyun.com/tv_radio_46240/tv_channel_1811.m3u8?auth_key=4857760464-0-0-ecabcbf26d39dc20cde584db2fa2a053&extra_key=D1dJezG95YTkYytoe8tr2Qhf-jhFFJmJpij9JNzLnfjYgxE5Q69rjZT1b2VrOxeb2zvhRo107e0Ze_h5agVjcLhNxl4RzjBShtdz-pQKUqaNbHnJMUJaS637QCoHNkKlJAb5i0lkR8MlxmIB6LIGojFm8kqvpZp_pI7SG10olDg
麻城综合,https://video.yscxy.cn:8888/mctv1.m3u8
荆州新闻,http://61.184.46.85:85/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
荆州垄上,http://61.184.46.85:85/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0

江苏,#genre#

江苏卫视,webview://https://live.jstv.com
江苏综艺,webview://https://live.jstv.com/?channelId=663
江苏影视,webview://https://live.jstv.com/?channelId=664
江苏新闻,webview://https://live.jstv.com/?channelId=668
江苏教育,webview://https://live.jstv.com/?channelId=666江苏
江苏新闻,http://49.235.65.250:600/jiangsu/jiangsu.php?id=jsxw
江苏国际,http://49.235.65.250:600/jiangsu/jiangsu.php?id=jsgj
江苏城市,http://49.235.65.250:600/jiangsu/jiangsu.php?id=jscs
江苏综艺,http://49.235.65.250:600/jiangsu/jiangsu.php?id=jszy
江苏教育,http://49.235.65.250:600/jiangsu/jiangsu.php?id=jsjy
江苏影视,http://49.235.65.250:600/jiangsu/jiangsu.php?id=jsys
江苏体育休闲,http://49.235.65.250:600/jiangsu/jiangsu.php?id=jsty
江苏优漫卡通,http://49.235.65.250:600/jiangsu/jiangsu.php?id=ymkt
苏州综合,http://live-auth.51kandianshi.com/szgd/csztv1.m3u8
苏州经济,http://live-auth.51kandianshi.com/szgd/csztv2.m3u8
苏州生活,http://live-auth.51kandianshi.com/szgd/csztv3.m3u8
苏州娱乐,http://live-auth.51kandianshi.com/szgd/csztv4.m3u8
苏州资讯,http://live-auth.51kandianshi.com/szgd/csztv5.m3u8
苏州4K台,http://live-auth.51kandianshi.com/szgd/csztv4k_hd.m3u8
镇江综合,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8
镇江民生,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8
无锡综合,http://stream.thmz.com/wxtv1/playlist.m3u8
无锡娱乐,http://stream.thmz.com/wxtv2/playlist.m3u8
无锡都市,http://stream.thmz.com/wxtv3/playlist.m3u8
无锡生活,http://stream.thmz.com/wxtv4/playlist.m3u8
南通综合,http://cm-live.ntjoy.com/live/4f1.flv
南通生活,http://cm-live.ntjoy.com/live/4f3.flv
南通公共,http://cm-live.ntjoy.com/live/4f5.flv
泗阳综合,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzh.m3u8
泗阳资讯,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzx.m3u8

云南,#genre#

云南都市,https://hwapi.yntv.net/62hdvf/rjwt14.m3u8
云南娱乐,https://hwapi.yntv.net/62hdvf/q9vs1b.m3u8
云南康旅,https://hwapi.yntv.net/62hdvf/227q43.m3u8
云南影视,https://hwapi.yntv.net/62hdvf/utrat7.m3u8

贵州,#genre#

贵州公共,http://pili-publish.live.v2gogo.com/v2gogo-live/e7b9e08f7f8d4e4ca4f41fa399aeae17.m3u8
贵州公共,http://pili-publish.live.v2gogo.com/v2gogo-live/95c81a103d724c4fb01d25a7e148a15d.m3u8
贵州公共,webview://https://www.gzstv.com/tv/ch02
贵州影视文艺,webview://https://www.gzstv.com/tv/ch03
贵州大众生活,webview://https://www.gzstv.com/tv/ch04
贵州生态乡村,webview://https://www.gzstv.com/tv/ch05
贵州科教健康,webview://https://www.gzstv.com/tv/ch06
贵州移动,webview://https://www.gzstv.com/tv/ch13

新疆,#genre#

兵团卫视,https://liveout.btzx.com.cn/62ds9e/yil08g.m3u8
兵团卫视,webview://https://www.btzx.com.cn/2024new/new_zhibo/index.shtml
兵团卫视,webview://https://www.yangshipin.cn/tv/home?pid=600193252
新疆维语综合,webview://https://www.xjtvs.com.cn/column/tv/434?channelId=3
新疆哈语综合,webview://https://www.xjtvs.com.cn/column/tv/434?channelId=4
新疆综艺,webview://https://www.xjtvs.com.cn/column/tv/434?channelId=16
新疆维语影视,webview://https://www.xjtvs.com.cn/column/tv/434?channelId=17
新疆经济,webview://https://www.xjtvs.com.cn/column/tv/434?channelId=18
新疆哈语综艺,webview://https://www.xjtvs.com.cn/column/tv/434?channelId=19
新疆维语经济,webview://https://www.xjtvs.com.cn/column/tv/434?channelId=20
新疆体育,webview://https://www.xjtvs.com.cn/column/tv/434?channelId=21
新疆少儿,webview://https://www.xjtvs.com.cn/column/tv/434?channelId=23

广东,#genre#

广东珠江,webview://https://www.gdtv.cn/tvChannelDetail/44
广东新闻,webview://https://www.gdtv.cn/tvChannelDetail/45
广东体育,webview://https://www.gdtv.cn/tvChannelDetail/47
广东民生,webview://https://www.gdtv.cn/tvChannelDetail/48
广东新闻,webview://https://www.gdtv.cn/tvChannelDetail/45
大湾区卫视,webview://https://www.gdtv.cn/tvChannelDetail/51
大湾区卫视（海外版）,webview://https://www.gdtv.cn/tvChannelDetail/46
广东影视,webview://https://www.gdtv.cn/tvChannelDetail/53
广东经济科教,https://pili-live-hls.kingsmedia.cn/metoo-live/ce834303bb1a4459a3ea8c4c01d3ae84.m3u8
广东经济科教,webview://https://metoo-api.wjzpgz.com/live/index.html#/?liveCodeId=7d2a773236a1467da7e2e12cffa4c39b
广东少儿,webview://https://www.gdtv.cn/tvChannelDetail/54
嘉佳卡通,webview://https://www.gdtv.cn/tvChannelDetail/66
南方购物,webview://https://www.gdtv.cn/tvChannelDetail/42
岭南戏曲,webview://https://www.gdtv.cn/tvChannelDetail/15
广东移动,webview://https://www.gdtv.cn/tvChannelDetail/74
